RowNumber,Exited,P_Hat
2466,0,0.0716403706358451
2467,0,0.255474838512251
2468,0,0.109669935151768
2469,0,0.0688083606480022
2470,1,0.124467302249498
2471,0,0.0785807011461688
2472,0,0.50026269221965
2473,0,0.0742216383584887
2474,1,0.812672309000675
2475,1,0.180432999567961
2476,0,0.0863068137941218
2477,0,0.237779917113504
2478,1,0.350172527012549
2479,0,0.320485606536597
2480,0,0.12212382993219
2481,0,0.134353781875035
2482,0,0.55700165593732
2483,0,0.231954587587875
2484,0,0.122585994677335
2485,0,0.0707937560897903
2486,0,0.114709928779431
2487,0,0.177642795537067
2488,0,0.156737541656654
2489,0,0.0757666600292309
2490,0,0.0364427442364276
2491,0,0.410551684140591
2492,0,0.0377178736080954
2493,1,0.166918601093599
2494,0,0.0228810372625661
2495,0,0.128023682385563
2496,1,0.759076860736422
2497,0,0.138433877437503
2498,0,0.0149700436100084
2499,0,0.0430354680468876
2500,1,0.0864078171397579
2501,0,0.121282080837144
2502,0,0.457885385286868
2503,0,0.115241053583039
2504,0,0.227245675236323
2505,0,0.326477611026895
2506,0,0.459124015519032
2507,0,0.0705917658083858
2508,0,0.103255347648211
2509,0,0.129929515566081
2510,1,0.324315347738137
2511,0,0.290306597915124
2512,0,0.381890020378764
2513,0,0.176685588081764
2514,0,0.132696910097679
2515,0,0.258134482494528
2516,1,0.175732050832376
2517,0,0.0641215923893432
2518,0,0.30487101728025
2519,1,0.211919243609474
2520,0,0.450273268336352
2521,1,0.744706812640629
2522,0,0.0599959107162366
2523,0,0.124319789499186
2524,0,0.086412148022937
2525,1,0.130496990916493
2526,0,0.0591755604857944
2527,0,0.11742874082581
2528,0,0.059372150337631
2529,0,0.0302712647708124
2530,0,0.0600658677930839
2531,1,0.414279810603495
2532,0,0.261710169698623
2533,0,0.292713683759725
2534,0,0.291664439443601
2535,0,0.399500429296468
2536,1,0.365873447865227
2537,1,0.200471587997921
2538,0,0.24454109881508
2539,0,0.0473941298912438
2540,1,0.590375414111591
2541,1,0.595396039994585
2542,1,0.373700616757413
2543,1,0.152287410402215
2544,0,0.0293844565279981
2545,0,0.254183735687146
2546,0,0.130625208355435
2547,1,0.10890740411089
2548,0,0.40636631540311
2549,1,0.123165857947573
2550,1,0.0692408104826887
2551,0,0.164552145523823
2552,0,0.246758840631548
2553,0,0.398894707675203
2554,1,0.367600475787511
2555,0,0.117781846787457
2556,0,0.176234288377053
2557,0,0.103012168206433
2558,0,0.0758564943153774
2559,0,0.120073875765982
2560,0,0.502538251895722
2561,1,0.137624615559159
2562,0,0.0617219654956873
2563,0,0.346049112640753
2564,0,0.034280665735502
2565,1,0.120785063257781
2566,0,0.227779303312247
2567,0,0.132399613023074
2568,0,0.191516822409092
2569,1,0.365966845348028
2570,0,0.514143068272814
2571,0,0.215465841177182
2572,0,0.10822769924854
2573,0,0.223611498003527
2574,0,0.0590263562446455
2575,1,0.391214265128186
2576,1,0.636022245276791
2577,0,0.160289719588452
2578,0,0.20773963126143
2579,0,0.0918999607394913
2580,1,0.274044171880333
2581,1,0.220934047916069
2582,0,0.089039836382598
2583,0,0.185013267459863
2584,0,0.128392596473764
2585,0,0.167117647074723
2586,0,0.0224103900170314
2587,0,0.160075238373407
2588,0,0.0359935726682179
2589,0,0.0342942388735236
2590,0,0.24762754601301
2591,0,0.021507704308322
2592,0,0.157421865347205
2593,0,0.162787969294404
2594,0,0.568321665323662
2595,1,0.638738997806551
2596,0,0.105879710208685
2597,0,0.14030783434753
2598,0,0.152416918564782
2599,0,0.108807965199304
2600,0,0.326886343215294
2601,1,0.0727703382988962
2602,0,0.0966082508221077
2603,0,0.203301669674847
2604,0,0.17878876501714
2605,0,0.0923376232522956
2606,0,0.219458608849206
2607,0,0.0476907887318937
2608,0,0.122367818864378
2609,0,0.0399556500401023
2610,0,0.153613592985001
2611,0,0.0759253822800898
2612,0,0.107740630655956
2613,0,0.113935422160037
2614,0,0.0300984584320024
2615,1,0.755201129519063
2616,0,0.346880470080534
2617,0,0.134059911976051
2618,1,0.174235914275434
2619,0,0.148273667630578
2620,1,0.240823863691225
2621,0,0.1532747175942
2622,0,0.211394550471214
2623,0,0.0738750132460276
2624,0,0.115881707722875
2625,0,0.185424197970054
2626,0,0.220610922670676
2627,0,0.134778301354572
2628,0,0.157108708119986
2629,1,0.276732299089789
2630,1,0.269866997821236
2631,0,0.431574979752417
2632,0,0.0679004708371873
2633,0,0.104025803098671
2634,0,0.0752214887421196
2635,1,0.335879874592282
2636,0,0.0409723978834803
2637,0,0.0291914152838573
2638,0,0.1735132126056
2639,0,0.0693103052704142
2640,1,0.474412484075552
2641,0,0.133262871723397
2642,0,0.13319055953722
2643,0,0.114357983131968
2644,0,0.0374400433500475
2645,0,0.0331650751851112
2646,0,0.0228377304429991
2647,0,0.248139192091924
2648,1,0.39995695646775
2649,0,0.0225515846564712
2650,0,0.198030431686149
2651,0,0.149267862292849
2652,0,0.141679796281919
2653,0,0.227831319849227
2654,0,0.0654453643948193
2655,1,0.297248273712218
2656,0,0.558136895392294
2657,0,0.0580572407906802
2658,0,0.0293531698621734
2659,1,0.33902936137814
2660,1,0.694995629718225
2661,0,0.174880455731072
2662,1,0.165981836092745
2663,1,0.373195356361334
2664,0,0.0571890025057718
2665,0,0.028902345912199
2666,1,0.217474632799543
2667,0,0.0708313647162285
2668,0,0.0675048491070665
2669,1,0.432009121465954
2670,0,0.0874755260506291
2671,1,0.388597865574456
2672,0,0.0360602767905147
2673,0,0.142517504958314
2674,0,0.386342407905655
2675,0,0.0760394379708506
2676,0,0.127882357947849
2677,1,0.436390130509507
2678,0,0.123039789349962
2679,0,0.178505028180253
2680,0,0.111187077469964
2681,0,0.223821335134574
2682,0,0.281448954202634
2683,0,0.269040624104944
2684,0,0.0374612526852376
2685,0,0.115058594021287
2686,0,0.202200414895249
2687,0,0.316456088356226
2688,0,0.279523852289701
2689,0,0.108766539712936
2690,1,0.0612889823024484
2691,0,0.235878992299982
2692,0,0.19938931149224
2693,0,0.0769756424497178
2694,0,0.0396715950763563
2695,0,0.0797008259172782
2696,1,0.435361729279757
2697,0,0.144444432048269
2698,0,0.091951909194655
2699,1,0.10798988169475
2700,0,0.129014164166298
2701,0,0.0915836278243122
2702,0,0.142664398061271
2703,0,0.074960351248712
2704,1,0.502324946211545
2705,0,0.0655440718639072
2706,0,0.220415454573039
2707,0,0.02319528713962
2708,0,0.299201091887025
2709,0,0.0418307587049141
2710,0,0.195502984650999
2711,0,0.136527972793282
2712,0,0.040288779371428
2713,0,0.354588797146505
2714,0,0.373712937343037
2715,0,0.3138857819264
2716,0,0.0812709599462076
2717,0,0.0812424644432495
2718,0,0.595627469573148
2719,0,0.124730446729995
2720,1,0.53688755120701
2721,1,0.280167867064717
2722,1,0.292749011355897
2723,0,0.083666516870072
2724,0,0.145765020098436
2725,0,0.486407793096267
2726,0,0.407384063283508
2727,0,0.424093006952592
2728,0,0.38116731913088
2729,0,0.195416081975171
2730,0,0.0522740863160986
2731,0,0.121964033329126
2732,0,0.0563928349952815
2733,1,0.660450354151389
2734,0,0.142574285470745
2735,0,0.19336180041387
2736,0,0.354043517500963
2737,0,0.265668587645799
2738,0,0.0483838478007732
2739,1,0.205485041458521
2740,0,0.285697282245
2741,0,0.117953102253399
2742,0,0.213645619965102
2743,0,0.155049755612458
2744,1,0.0702250718541008
2745,0,0.186147636931259
2746,0,0.312930110350885
2747,0,0.04276782684933
2748,0,0.0655630168420749
2749,1,0.545462093773596
2750,0,0.0318046196652854
2751,1,0.254856673479386
2752,0,0.0850147690196706
2753,1,0.187997988676209
2754,0,0.123384451096716
2755,0,0.0764125151195582
2756,0,0.0290390368578526
2757,0,0.0488878405431311
2758,1,0.338592110335075
2759,0,0.118843759312922
2760,0,0.12909400604313
2761,0,0.632346645375841
2762,0,0.274292654215772
2763,0,0.0702782601058047
2764,0,0.35086340217755
2765,0,0.0486113611337529
2766,0,0.0408610902763836
2767,0,0.0324401506844624
2768,0,0.114207516720239
2769,0,0.0217881006823428
2770,1,0.493223866161575
2771,0,0.0540482746438169
2772,0,0.18526585352367
2773,0,0.765079719108531
2774,0,0.0840346878775915
2775,0,0.051231367727346
2776,1,0.148511425001357
2777,0,0.136436803403681
2778,1,0.80408323166506
2779,0,0.485111235488633
2780,0,0.123560194722604
2781,0,0.0705758363649844
2782,1,0.558362918553684
2783,0,0.0510819685915099
2784,0,0.210458514731598
2785,0,0.182083844556356
2786,1,0.254842589566033
2787,1,0.509206741580598
2788,1,0.241596494353231
2789,0,0.385235426871089
2790,1,0.284335961273421
2791,0,0.17110563377763
2792,0,0.458077605727991
2793,0,0.144920993169074
2794,0,0.150840983233678
2795,1,0.386303443022652
2796,0,0.0541301709755207
2797,0,0.126621691328579
2798,0,0.0704065473586469
2799,0,0.205163502628546
2800,0,0.236441425312556
2801,0,0.331705339493735
2802,0,0.0436470386500227
2803,1,0.187013342876615
2804,0,0.282237502090215
2805,0,0.127425065330408
2806,1,0.420877786183117
2807,1,0.161619764826621
2808,0,0.133279780774975
2809,0,0.0962619510143731
2810,0,0.080071293811556
2811,0,0.0460150093083335
2812,0,0.0576849914481236
2813,0,0.024753496202182
2814,1,0.506581889643916
2815,0,0.477128810953964
2816,0,0.308484109683878
2817,0,0.0567492569323197
2818,0,0.0491663512061321
2819,0,0.137719536266303
2820,0,0.207265854694403
2821,0,0.0833161106861823
2822,0,0.07251748867529
2823,0,0.191198812002094
2824,0,0.573959807160822
2825,0,0.044657626472347
2826,0,0.0959976252705313
2827,0,0.370480551765565
2828,0,0.0574071436335864
2829,0,0.147410960062925
2830,0,0.192355843268595
2831,0,0.199188136123233
2832,0,0.157971484723498
2833,0,0.0165194498872526
2834,0,0.155859942161142
2835,0,0.100334404609207
2836,0,0.056164041748685
2837,0,0.197125757511387
2838,0,0.410244591974731
2839,0,0.23016086058571
2840,0,0.178134682991551
2841,0,0.165721329531842
2842,0,0.123284541817735
2843,1,0.121971183848683
2844,0,0.133592111269771
2845,0,0.0673780261358035
2846,1,0.448341868789393
2847,0,0.355170451458651
2848,1,0.187734633255559
2849,0,0.0890049600094333
2850,0,0.18137497653775
2851,0,0.121397025594216
2852,1,0.382305847269763
2853,0,0.0584994236503582
2854,1,0.221151730085209
2855,0,0.144936587442807
2856,0,0.559444277631263
2857,1,0.63299023544685
2858,0,0.132273993069021
2859,0,0.0604536225923516
2860,0,0.098587187040727
2861,0,0.279191814445246
2862,0,0.098936500074482
2863,0,0.255877625480286
2864,0,0.248960615768879
2865,0,0.130740628420701
2866,0,0.0219170133044572
2867,0,0.0497276627315793
2868,0,0.0479666689744846
2869,1,0.161638771872868
2870,0,0.0473921689274938
2871,0,0.24073524904399
2872,0,0.18973878871605
2873,1,0.37413271281856
2874,0,0.212432265846131
2875,0,0.214127303704792
2876,0,0.231369636169083
2877,0,0.101948660565162
2878,0,0.381604561267999
2879,0,0.298472021048914
2880,1,0.687970712186783
2881,1,0.403510385329437
2882,0,0.194050994231124
2883,0,0.0516788944228763
2884,0,0.123856753216538
2885,0,0.0469435482701276
2886,0,0.171375336348083
2887,0,0.216539564257524
2888,0,0.270865191220888
2889,0,0.123924908070519
2890,0,0.0547782449594016
2891,0,0.160907526639649
2892,0,0.312516414622994
2893,0,0.204398667871573
2894,0,0.258043464090604
2895,0,0.0377947785515151
2896,0,0.248996094264792
2897,0,0.0850909342173363
2898,0,0.297450616833067
2899,1,0.391897265510956
2900,0,0.176594434408683
2901,1,0.0452109819618763
2902,0,0.529631612917453
2903,0,0.0920679853469085
2904,0,0.150413571745768
2905,0,0.0728379876288538
2906,0,0.0980667171994609
2907,0,0.146755738349021
2908,0,0.0442933608781079
2909,0,0.449321957399434
2910,0,0.137681121776065
2911,0,0.155926145353547
2912,0,0.51399218764557
2913,1,0.0881120503939418
2914,0,0.0853436101203544
2915,0,0.0699767024994965
2916,1,0.741201222893763
2917,1,0.398909729636157
2918,1,0.222879395616758
2919,1,0.457065706497603
2920,0,0.28184003627246
2921,0,0.0580155801783216
2922,0,0.356598609474118
2923,0,0.1473873486207
2924,0,0.160320185405769
2925,0,0.331497212166359
2926,0,0.666686061086093
2927,0,0.254958579430319
2928,0,0.0506046567889224
2929,1,0.500143775115209
2930,0,0.0968705203877106
2931,0,0.397111365872773
2932,0,0.418221983208924
2933,1,0.458912305516868
2934,0,0.233380906776287
2935,1,0.0383185318603725
2936,0,0.141252168976429
2937,0,0.109160382021657
2938,0,0.0661060294494102
2939,0,0.0221232789047603
2940,1,0.107689138470573
2941,0,0.040057619394445
2942,0,0.0362601665289573
2943,0,0.133217024988506
2944,0,0.249273825871372
2945,0,0.0930010178080122
2946,1,0.110832962553505
2947,0,0.101055780709986
2948,0,0.0598007787513559
2949,0,0.17533958515939
2950,0,0.0898804861142081
2951,0,0.118581417174054
2952,1,0.0795475272237549
2953,0,0.35431921007189
2954,0,0.112901414941054
2955,0,0.165101263848708
2956,0,0.165233052691067
2957,0,0.0701432390283121
2958,1,0.0997915458050023
2959,0,0.0292937477507647
2960,0,0.0884980168586751
2961,0,0.286777014703337
2962,0,0.0424605972356385
2963,1,0.0646864455313542
2964,0,0.192175163888739
2965,0,0.28630015206282
2966,0,0.309526573124061
2967,1,0.30393359198793
2968,1,0.447725680315731
2969,0,0.0680555290758121
2970,0,0.0994740853062092
2971,1,0.0776248336944722
2972,0,0.122281341252993
2973,0,0.235415229550517
2974,1,0.33693382462636
2975,0,0.440464777281096
2976,0,0.0514614487591526
2977,0,0.0791193370014108
2978,1,0.370085738073634
2979,0,0.111523605758552
2980,0,0.0938020862291156
2981,0,0.294589730815203
2982,0,0.350252476434174
2983,0,0.298522276971507
2984,0,0.128098022025462
2985,0,0.038205798328622
2986,0,0.102711669298418
2987,0,0.415619152168333
2988,1,0.275119477835045
2989,1,0.284861164811156
2990,1,0.331433666046397
2991,0,0.13117087232817
2992,0,0.352711788873263
2993,0,0.171888700422219
2994,0,0.289089281266351
2995,0,0.137127582572854
2996,0,0.194965434093051
2997,0,0.361879865510979
2998,0,0.0534601848284332
2999,0,0.285311672038764
3000,0,0.0625505224465234
3001,0,0.101206263409122
3002,0,0.112972974876105
3003,0,0.32758316617484
3004,0,0.226593630710995
3005,0,0.241886073534485
3006,0,0.142641808251626
3007,1,0.405622573104009
3008,1,0.0567149558274114
3009,0,0.286406658891761
3010,0,0.0351002572046233
3011,1,0.254637777098928
3012,0,0.0903016812720746
3013,0,0.295577183917408
3014,0,0.119667088596788
3015,0,0.270651211815845
3016,0,0.384107395948966
3017,0,0.0428609319118267
3018,0,0.176777436425568
3019,0,0.114757299417905
3020,0,0.0273330069389895
3021,0,0.279204320976681
3022,0,0.0675665431455231
3023,0,0.0377441105013925
3024,0,0.217456964371291
3025,0,0.179126145327772
3026,0,0.0812396668014791
3027,0,0.154156708719404
3028,0,0.344205795066831
3029,0,0.360937265407762
3030,0,0.184001405142591
3031,0,0.0636894283239499
3032,0,0.042393866256815
3033,1,0.391397485053035
3034,0,0.697220574927295
3035,0,0.064326850731503
3036,1,0.415977173989485
3037,0,0.251211333079549
3038,0,0.0157320665517007
3039,0,0.208689804741428
3040,0,0.0429600071818317
3041,0,0.131421898857333
3042,0,0.0509285493160669
3043,0,0.251521617305934
3044,0,0.237745970954546
3045,0,0.0420912482051565
3046,0,0.0777845982187532
3047,1,0.15514999190967
3048,0,0.0885718670796031
3049,0,0.272408566169269
3050,0,0.0344899222909061
3051,1,0.112239885288235
3052,0,0.195147351970716
3053,0,0.0440716098110689
3054,0,0.169297672679295
3055,0,0.436750158962171
3056,0,0.237222542268569
3057,0,0.268743646121022
3058,0,0.150151870705083
3059,0,0.264322912848836
3060,0,0.150440386432172
3061,0,0.116844631514927
3062,0,0.105880006428021
3063,0,0.0850078182271371
3064,0,0.0499578369096785
3065,0,0.161319282622599
3066,0,0.104151987828078
3067,0,0.12342308571334
3068,0,0.20497285942946
3069,0,0.075139838811919
3070,1,0.0944817923325326
3071,0,0.0941254449167776
3072,0,0.0292233861409616
3073,0,0.170653479115019
3074,0,0.169440730053885
3075,1,0.575462772288796
3076,0,0.0403304750454047
3077,0,0.286740304622324
3078,0,0.268899331034879
3079,0,0.0767733071349912
3080,0,0.370068515186706
3081,0,0.0807834822839453
3082,0,0.11481396908981
3083,1,0.417054773892209
3084,1,0.242890058694099
3085,0,0.114769457537228
3086,1,0.474898209874222
3087,0,0.025001597841596
3088,0,0.0737410782357091
3089,0,0.067179805451529
3090,0,0.198417636332294
3091,1,0.148954957154092
3092,0,0.0490498003256414
3093,0,0.202377717698092
3094,0,0.0943486606732498
3095,0,0.264695750111702
3096,0,0.051326274969269
3097,1,0.696008497666635
3098,0,0.250633612495894
3099,0,0.0349136620148722
3100,0,0.273042044297923
3101,0,0.105459088908858
3102,0,0.225564983350101
3103,0,0.124722492710011
3104,0,0.318226152280476
3105,0,0.252431077708158
3106,1,0.0415506042096281
3107,0,0.13571518547815
3108,1,0.078622406019203
3109,0,0.0469254357593098
3110,1,0.575193058403725
3111,1,0.790208151535202
3112,0,0.405481475836456
3113,1,0.268880297241057
3114,0,0.032830972850753
3115,1,0.0973535388106618
3116,0,0.0179909411531347
3117,0,0.120877112517159
3118,0,0.254249526021502
3119,0,0.108646799469727
3120,1,0.687768292086245
3121,0,0.0820998112075336
3122,0,0.193621308103104
3123,0,0.112550113158507
3124,0,0.104850089501753
3125,1,0.194707557186689
3126,0,0.0534785754825947
3127,0,0.252903774255712
3128,1,0.237985163395668
3129,0,0.0770348224135652
3130,0,0.123687233234628
3131,1,0.492973821707674
3132,0,0.230906933828899
3133,0,0.0851344846974104
3134,0,0.160996394070925
3135,0,0.15025930580909
3136,0,0.064994187222478
3137,0,0.0838451488868737
3138,1,0.244704803661956
3139,1,0.219938172837681
3140,0,0.144244932262034
3141,0,0.0811242904771876
3142,1,0.223152016405382
3143,0,0.571647758549489
3144,0,0.490358601090227
3145,0,0.231193218526
3146,1,0.675083875031739
3147,1,0.0592778043450051
3148,0,0.254702074103008
3149,1,0.119459860162595
3150,0,0.227651275761822
3151,0,0.178897380777635
3152,0,0.308002119387463
3153,1,0.253009262638083
3154,0,0.0652803823202704
3155,0,0.116690447317557
3156,0,0.0323839291319566
3157,1,0.501173827008569
3158,0,0.109183067480862
3159,0,0.205957060151077
3160,0,0.0685231231579496
3161,0,0.0260259187932093
3162,0,0.0403793684952335
3163,0,0.0576636903157152
3164,1,0.208071947227987
3165,0,0.206986890925687
3166,0,0.234703480014631
3167,1,0.520318865187371
3168,1,0.205528948844239
3169,1,0.189680369322309
3170,0,0.150243314021549
3171,1,0.3877077806775
3172,1,0.218289691007564
3173,0,0.259953646469466
3174,0,0.120346227261544
3175,0,0.0731759284817152
3176,1,0.218485972579289
3177,0,0.19719301540029
3178,0,0.0575759663373881
3179,0,0.13017157389727
3180,0,0.0670245173277281
3181,1,0.6484206976898
3182,0,0.274910100663477
3183,0,0.176456999031733
3184,0,0.181987674134083
3185,1,0.360165711553255
3186,1,0.315551962882769
3187,0,0.179351248249172
3188,0,0.195492196820557
3189,0,0.0759144479209076
3190,0,0.26441459649671
3191,0,0.0650364320699302
3192,0,0.0949000733899834
3193,0,0.292335553875847
3194,1,0.405790799567203
3195,0,0.147415112706878
3196,0,0.220651062672676
3197,0,0.166678634929559
3198,0,0.124031401469545
3199,0,0.0850615539543732
3200,1,0.16795023431169
3201,0,0.0299898712771907
3202,0,0.037977547195064
3203,0,0.23630200082725
3204,0,0.33224244436116
3205,1,0.274694921714975
3206,1,0.24415522062138
3207,1,0.722684812451666
3208,0,0.243102834950797
3209,0,0.3046708297643
3210,0,0.0355097296571147
3211,0,0.313678854994414
3212,0,0.269708149980554
3213,1,0.0426321321953025
3214,0,0.124341878738531
3215,0,0.141212089581952
3216,0,0.133782749187733
3217,0,0.0984708405385556
3218,0,0.351964024334839
3219,0,0.109753510563138
3220,0,0.203553262612613
3221,0,0.210527016714823
3222,0,0.0350852771081853
3223,0,0.091748225313904
3224,0,0.200512243410736
3225,1,0.533327558511471
3226,0,0.34702909478763
3227,0,0.123034766965462
3228,0,0.0852297161955814
3229,0,0.0432348196860548
3230,1,0.698642211232578
3231,0,0.0569168752273124
3232,0,0.171993407246638
3233,0,0.0907892050433699
3234,0,0.0676046083069102
3235,1,0.276009542046204
3236,0,0.0489242200124119
3237,0,0.0638120512591416
3238,0,0.0443662208603501
3239,1,0.346370172422082
3240,0,0.0570561434864474
3241,1,0.397883713837669
3242,0,0.147087492241891
3243,0,0.213920425822284
3244,0,0.0255946341948194
3245,0,0.157086194344277
3246,1,0.35746749719877
3247,1,0.403212359974325
3248,0,0.0553994441939249
3249,0,0.176591771817357
3250,0,0.0691682141222508
3251,1,0.181863116654517
3252,1,0.365416725909185
3253,0,0.12044618203178
3254,0,0.0936423597327807
3255,1,0.571408050465966
3256,0,0.177582051591552
3257,0,0.166831963607462
3258,0,0.372478398647923
3259,0,0.193914478130414
3260,0,0.0794656023684079
3261,1,0.170891186079567
3262,0,0.126199309682921
3263,1,0.536072678365519
3264,1,0.212173685607533
3265,0,0.144590201213244
3266,0,0.183197916175644
3267,0,0.0504050090698904
3268,0,0.499010521361378
3269,1,0.347674486093741
3270,0,0.236428340423464
3271,0,0.194982578125502
3272,0,0.132478437123366
3273,1,0.30474098646391
3274,1,0.365973256108577
3275,1,0.0560351615567748
3276,0,0.0207606899509063
3277,0,0.474886060954938
3278,0,0.328558102684977
3279,0,0.267889299730015
3280,0,0.122868142269122
3281,1,0.381019369531653
3282,0,0.0735185416467871
3283,0,0.141818003087547
3284,0,0.623893343800866
3285,0,0.126341350927807
3286,1,0.524161447638074
3287,0,0.0535145310169155
3288,0,0.0486274956370931
3289,0,0.0719650634138996
3290,0,0.0721895248625439
3291,0,0.115489340257999
3292,0,0.0387149935520242
3293,0,0.357652373114884
3294,0,0.0852872182430532
3295,1,0.181515436560904
3296,0,0.0599631141607452
3297,0,0.243526245487412
3298,0,0.359312135402958
3299,0,0.151144539142825
3300,0,0.0320526892192919
3301,1,0.194426010584046
3302,0,0.0582564649444863
3303,0,0.0663206941723341
3304,1,0.185408905428599
3305,0,0.286058695979114
3306,0,0.329705861893651
3307,0,0.238904935859674
3308,0,0.0840957513247945
3309,0,0.37227936410648
3310,0,0.0720153434826305
3311,0,0.297551786548174
3312,0,0.524666966361807
3313,0,0.191316274582947
3314,0,0.14040833866831
3315,1,0.455805251601921
3316,0,0.0360468525001931
3317,1,0.412490121802913
3318,1,0.355891307497733
3319,0,0.0940434854756172
3320,0,0.194595510017054
3321,0,0.0207973359425477
3322,0,0.0265475678445785
3323,0,0.141969541021868
3324,0,0.15867405321248
3325,0,0.120695111223818
3326,0,0.0576755125688734
3327,1,0.30063228446242
3328,0,0.0525092331453265
3329,1,0.24810483972458
3330,0,0.254832750262258
3331,0,0.0117490026527435
3332,0,0.140004097776846
3333,0,0.124720611273771
3334,0,0.52279016712382
3335,0,0.0645758115441942
3336,0,0.140522162799242
3337,0,0.107985760134825
3338,1,0.487941234400929
3339,0,0.0316794669684266
3340,1,0.160157466548183
3341,0,0.0792739774420601
3342,0,0.0482528052239667
3343,0,0.30964265312326
3344,0,0.207144281365824
3345,0,0.247376334639969
3346,0,0.192754605205103
3347,0,0.332550789842347
3348,0,0.291045212307484
3349,0,0.197830505724803
3350,1,0.567424841896712
3351,0,0.0590926114703774
3352,0,0.410070303191913
3353,0,0.0864559420604697
3354,0,0.0545084320441889
3355,0,0.0733129239947841
3356,0,0.0586034294804675
3357,0,0.151821292865519
3358,0,0.0751189690975492
3359,1,0.367940848189693
3360,0,0.216477676008433
3361,0,0.0656921973472757
3362,0,0.617478271312887
3363,0,0.186321630315372
3364,0,0.335802070145913
3365,0,0.239050346887912
3366,1,0.0723956563036255
3367,0,0.810541414310698
3368,1,0.185996416173098
3369,0,0.306812157784399
3370,0,0.0834754952084768
3371,1,0.346962263048631
3372,1,0.281572634893168
3373,1,0.116166598200832
3374,0,0.179909562452778
3375,0,0.219418098893777
3376,1,0.282814008162298
3377,1,0.238921422623011
3378,1,0.219473598037517
3379,0,0.690473119144343
3380,0,0.115549794417082
3381,0,0.105069907960799
3382,0,0.333203985939339
3383,0,0.761416540011059
3384,0,0.134995374241914
3385,0,0.372298009600573
3386,1,0.0850573814542016
3387,0,0.199234159292632
3388,0,0.834867062802318
3389,0,0.0637296390017648
3390,1,0.624991545956316
3391,0,0.0789153089483371
3392,0,0.33937658370899
3393,0,0.105129107785278
3394,0,0.0273005083651442
3395,0,0.0298531370822099
3396,0,0.0776951870752909
3397,0,0.383315844825546
3398,0,0.12601530741209
3399,0,0.0544404113739456
3400,1,0.200099054956708
3401,0,0.0475683424123394
3402,0,0.2320755144934
3403,0,0.054480086582431
3404,0,0.41885682777853
3405,0,0.0972408336872818
3406,0,0.208277685345325
3407,0,0.171823110125227
3408,0,0.213212412922762
3409,0,0.20506513284306
3410,1,0.610052017205668
3411,0,0.333919910797576
3412,0,0.259135344650728
3413,0,0.0700700230865746
3414,0,0.151228187879046
3415,0,0.0802777604485098
3416,1,0.221806173786229
3417,0,0.136618447665493
3418,0,0.339737098144158
3419,0,0.251498730190606
3420,0,0.0330447430731509
3421,0,0.0322681772045309
3422,0,0.332365503597982
3423,0,0.118273755912023
3424,0,0.0523420293446997
3425,0,0.168708597254163
3426,0,0.176378401640247
3427,0,0.250977280286186
3428,0,0.243134814814645
3429,0,0.178129280713652
3430,1,0.523173260366862
3431,0,0.0713876952382274
3432,0,0.193900216789907
3433,0,0.0611627071415801
3434,0,0.452633173726522
3435,0,0.387106257082603
3436,0,0.179944360050938
3437,0,0.0680588760275296
3438,0,0.157631586036574
3439,0,0.0562544340311739
3440,0,0.0614180571098583
3441,1,0.210889518968199
3442,0,0.0475711628341049
3443,0,0.122192632401801
3444,1,0.331773637221545
3445,0,0.0810726027182011
3446,0,0.1928223345845
3447,0,0.0612279302359395
3448,1,0.240246635446184
3449,0,0.20850078249451
3450,0,0.257152417846392
3451,0,0.242356068174547
3452,0,0.0787261302571399
3453,1,0.23887070917648
3454,0,0.340003300081951
3455,0,0.0321287150883879
3456,0,0.0226062012361364
3457,1,0.136700801920397
3458,1,0.155334471640323
3459,0,0.175054992113452
3460,0,0.0812165776119102
3461,0,0.361675835043828
3462,0,0.152320054108066
3463,0,0.497651318697095
3464,1,0.422133746756797
3465,0,0.266299798208284
3466,0,0.532732253691623
3467,0,0.0710553322362738
3468,0,0.29176505826576
3469,0,0.15964888978305
3470,0,0.0553902468170879
3471,0,0.0754501228745808
3472,0,0.0616961601936666
3473,0,0.0783646062317359
3474,1,0.122884081892759
3475,0,0.13623951663368
3476,0,0.0399976791484844
3477,1,0.119353437138757
3478,0,0.101374560565276
3479,0,0.116656427008803
3480,0,0.32082023196597
3481,1,0.353790214970137
3482,0,0.0765608385634984
3483,0,0.0519441275216389
3484,0,0.058586520394482
3485,0,0.0676873487929821
3486,1,0.112521891497291
3487,0,0.129988012712167
3488,0,0.0724458886523708
3489,0,0.260748339685017
3490,0,0.176908389401453
3491,1,0.0909914791451026
3492,0,0.298065312823429
3493,0,0.180655545891408
3494,0,0.23830739762675
3495,0,0.108623453795839
3496,0,0.493149586017412
3497,0,0.022791656070577
3498,1,0.73845658756318
3499,0,0.131333298279196
3500,0,0.406826001423884
3501,0,0.188163981996894
3502,0,0.289439796118458
3503,1,0.475350535452929
3504,0,0.174243935789574
3505,0,0.130444441849632
3506,0,0.0943459854976688
3507,0,0.0856439763385984
3508,0,0.0588656378238478
3509,0,0.0747075181774829
3510,0,0.0504317938318898
3511,0,0.166219474417381
3512,0,0.147780471657999
3513,0,0.0114055942096787
3514,0,0.194498821477093
3515,0,0.164982890296376
3516,0,0.0769456861960389
3517,0,0.0616229728958526
3518,0,0.0345220231457159
